month_date	ur	pi_gr	nyse_gr	tb_sqrt_diff	ics_log_diff	pce_gr_diff	num_words	perc_pos	perc_neg	perc_uncert	perc_litig	perc_modal_wk	perc_modal_wod	perc_modal_str	perc_constrain	num_alphanum	num_digits	num_nums	avg_syll_word	avg_word_len	vocab	num_words_rev_weighted	perc_pos_rev_weighted	perc_neg_rev_weighted	perc_uncert_rev_weighted	perc_litig_rev_weighted	perc_modal_wk_rev_weighted	perc_modal_wod_rev_weighted	perc_modal_str_rev_weighted	perc_constrain_rev_weighted	num_alphanum_rev_weighted	num_digits_rev_weighted	num_nums_rev_weighted	avg_syll_word_rev_weighted	avg_word_len_rev_weighted	vocab_rev_weighted
2/1/15	5.5	0.004804956	0.049877513	-0.031783725	-0.027908788	0.003533165	8142.782609	1.873570575	1.004916294	0.948078004	0.085470378	0.429059074	0.68864076	0.669449105	0.093125503	40898.1087	547.5434783	201	1.524101231	4.682782053	1306.217391	9883.944735	2.102679625	1.013644054	0.79207432	0.082350096	0.355940432	0.553542775	0.649744819	0.105434746	50954.92165	743.1836174	281.601333	1.569260999	4.817702365	1481.772714
3/1/15	5.5	4.41E-05	-0.014788277	0.031783725	-0.025479085	0.003260115	7695.744186	1.875760756	0.99745682	0.940341617	0.08596693	0.438600064	0.705735161	0.633966981	0.087627478	38586.93023	487	179	1.520423189	4.676642326	1261.232558	9525.676743	2.202358038	0.991395879	0.834183795	0.08282094	0.372503482	0.553577989	0.615398375	0.105214959	49242.13424	676.7480348	257.3209747	1.569467061	4.822453811	1466.345995
4/1/15	5.4	-0.000227226	0.008102021	-0.031783725	0.030706489	-0.0090116	7802.227273	1.963204508	0.992923059	0.897700499	0.087060531	0.4178526	0.693758284	0.633860694	0.08152309	39115.54545	431.6363636	162.9318182	1.521692586	4.67392004	1267.954545	8849.766379	2.223639921	1.009423599	0.844877797	0.074538852	0.35222433	0.570828216	0.59364213	0.095396289	45136.65259	501.7124827	193.1782709	1.560411496	4.795945408	1394.132899
5/1/15	5.5	0.005860747	0.000593641	0	-0.055748625	0.008822995	7671.659574	1.993679646	1.003344945	0.904777844	0.087945899	0.407506723	0.679345744	0.624229593	0.079445877	38505.2766	417.1914894	157.5319149	1.527950104	4.688910989	1252.744681	8751.897865	2.232161872	1.017223563	0.846381831	0.076260801	0.348528288	0.549745209	0.565936224	0.087011336	44586.84566	472.4525684	182.1165198	1.560717313	4.789518021	1382.221344
6/1/15	5.3	0.004619089	-0.022710999	0	0.057831959	-0.002816469	7816.477273	2.002185196	0.964688899	0.897125916	0.090104318	0.410504677	0.688532692	0.607737254	0.083388394	39390.5	427.6363636	162.6590909	1.527903231	4.687438867	1275.25	8833.385036	2.267354499	0.970361849	0.840815698	0.079481057	0.332214939	0.583767695	0.605132009	0.096239311	45440.92265	489.4173441	193.4654505	1.56970354	4.820866336	1413.392702
7/1/15	5.2	0.000413028	0.003502383	0.031783725	-0.031715132	-0.003069409	8112.822222	1.98200021	0.946780566	0.891627236	0.086554948	0.399437802	0.68911099	0.600582315	0.080710055	40767.48889	428.7555556	165.2888889	1.524536179	4.678108031	1293.466667	9680.272308	2.307479998	0.936999152	0.8135627	0.096214464	0.334085681	0.596014131	0.642652321	0.087763715	49196.47672	516.0269312	200.383124	1.552374248	4.778054848	1471.037997
8/1/15	5.1	0.003353406	-0.064855917	0.09137005	-0.012973155	0.002916758	7805.166667	1.939992406	0.988192447	0.90759289	0.094248756	0.400099796	0.684378859	0.616943683	0.086424404	39313.375	424.0416667	161.3541667	1.532502968	4.699877715	1266.145833	9202.085241	2.266897932	0.946770591	0.803293705	0.107384497	0.330519114	0.609409782	0.642370142	0.093879009	46850.70923	505.8763456	195.3518123	1.552361799	4.780481959	1440.38537
9/1/15	5	0.000388126	-0.037027423	-0.123153775	-0.052496698	-0.003220962	7754.136364	1.968332335	0.999120664	0.905747731	0.088510523	0.40740555	0.664044368	0.599625352	0.086546544	39370.18182	427.5227273	160.8863636	1.536735424	4.715222833	1264.431818	9040.828993	2.271995118	0.960643263	0.828076432	0.12069453	0.331986171	0.567221995	0.616016775	0.096749011	46791.30773	508.6351987	191.7139552	1.569998565	4.828351383	1449.682723
10/1/15	5	0.000143122	0.067194346	0	0.031605339	0.001710146	8057.644444	1.965406701	1.007189108	0.933126164	0.086867518	0.408956905	0.675700472	0.566964544	0.085284607	40720.53333	452.5555556	168.6	1.533226332	4.70163677	1297.866667	8910.832315	2.265071119	0.95330822	0.812151377	0.114032338	0.346486218	0.585880741	0.586380694	0.07838882	45477.36754	497.7326037	190.3796248	1.561055479	4.787935394	1410.23938
11/1/15	5	-0.001098815	-0.004910651	0.204988805	0.014341117	0.001125055	8059.914894	1.942694657	1.001556481	0.942091309	0.093329238	0.404295197	0.672552485	0.570346104	0.082151314	40716.12766	450.5106383	168.4468085	1.532197062	4.695331841	1304.276596	8699.710167	2.214852594	0.971216723	0.831990125	0.126182082	0.344864549	0.559279652	0.574537779	0.079455884	44740.3349	489.6645651	186.462148	1.569630959	4.815936504	1417.29189
12/1/15	5	0.002408548	-0.025569684	0.133172991	0.014138354	-0.001212287	8210.630435	1.914032663	1.014183096	0.939963073	0.103202107	0.412476661	0.690762877	0.603746586	0.084802996	41211.84783	457.1086957	170.1956522	1.525208748	4.675115023	1319.304348	8883.705788	2.228424229	0.997417331	0.83307241	0.124710018	0.351744357	0.554571658	0.593349095	0.08229022	45446.4494	517.9797782	196.9840777	1.563068219	4.797857489	1427.36641
1/1/16	4.9	0.005852973	-0.049536296	0.030318799	-0.006500565	0.000382099	8406.76087	1.923587913	1.028314858	0.891649386	0.086902282	0.391537118	0.663926541	0.582987584	0.089740778	42374.97826	537.4565217	195.4782609	1.527787311	4.682346724	1318.065217	9618.059481	2.22364963	1.04413021	0.790799646	0.09450496	0.344122401	0.560665318	0.5440729	0.09257141	49176.49315	651.0451343	241.4703459	1.560044914	4.790278019	1439.050272
2/1/16	4.9	0.000242651	-0.007595993	0.046874485	-0.003266198	0.003531555	8523.23913	1.917906102	1.04118705	0.875317188	0.079220356	0.388221	0.656707582	0.597122337	0.088010369	43084.13043	546.173913	198.9565217	1.52964404	4.691113022	1337.369565	9900.713832	2.164492774	1.042023756	0.79923246	0.087032877	0.351175828	0.594765042	0.559434171	0.084859442	50663.66356	643.6668506	241.0288085	1.557373219	4.783966635	1445.644465
3/1/16	5	0.002682783	0.067769004	-0.018259956	-0.007662873	-0.00567082	8161.659091	1.929357541	1.049214756	0.90675834	0.075800836	0.415012355	0.658702791	0.57492052	0.085811189	41454.43182	483.5681818	178.3863636	1.532079005	4.703135523	1305.272727	9308.719059	2.133315308	1.046970431	0.798180536	0.083986614	0.354444829	0.584096167	0.519558072	0.081473995	48206.78873	584.5576037	221.7474711	1.568262383	4.822865033	1419.141388
4/1/16	5	-0.005421604	0.015499852	-0.058933328	-0.022223137	0.001224365	7808.222222	1.986769024	1.054119998	0.913249403	0.082260891	0.419700193	0.674015198	0.574301568	0.081650257	39483.15556	398.7333333	151.3333333	1.53272767	4.702955009	1272	7643.08471	2.26198602	1.022019818	0.834361355	0.10846464	0.358777662	0.611354609	0.543612615	0.063446555	38835.60026	397.720454	159.1834685	1.556781286	4.786439731	1241.770666
5/1/16	4.7	0.000753221	0.000390928	0.04003209	0.06207763	0.003142372	7918.804348	1.942032539	1.057777229	0.910030493	0.088575253	0.416248795	0.674378636	0.603302923	0.081048401	39863.54348	405.9782609	153.826087	1.529804463	4.692521271	1280.695652	7843.446177	2.175145941	1.03617804	0.819223426	0.105486409	0.353297296	0.574095068	0.558359434	0.068791836	39480.53459	391.0427448	157.2949427	1.551395345	4.76572219	1261.546627
6/1/16	4.9	0.001576313	0.004670029	0	-0.012752564	0.001904468	7812.714286	1.924955462	1.053581314	0.865977302	0.09871137	0.38966022	0.653406805	0.593582939	0.080060079	39562.38095	401.8809524	153.2857143	1.53781718	4.713946725	1271.857143	7218.363953	2.244325667	1.031932456	0.82358395	0.121188018	0.33091171	0.581187888	0.554120608	0.075793689	36832.83225	364.0521057	147.8978481	1.566337733	4.808491319	1228.766749
7/1/16	4.9	1.13E-05	0.024378576	0.028107315	-0.038151766	-0.008581289	7882.116279	1.920454041	1.067453578	0.885848184	0.092581571	0.383129821	0.649684558	0.596751647	0.08399043	39854.67442	401.6744186	155.8604651	1.540171329	4.718487504	1273.581395	7961.169919	2.257586261	0.971161171	0.813378198	0.078427892	0.308733452	0.549892641	0.578178839	0.097897585	40109.2306	401.6221454	159.3783165	1.558414127	4.788389699	1261.079631
8/1/16	4.9	0.002549723	-0.001924783	0	-0.002224695	0.006583346	7862.840909	1.932616889	1.04016873	0.880505977	0.074502179	0.380128	0.665286636	0.578533022	0.079979853	39684.25	409.9318182	157.7045455	1.534128498	4.701454584	1266.068182	8000.191359	2.301573714	0.940454337	0.816669188	0.068048603	0.315189905	0.564456819	0.551272512	0.103330175	40276.18192	433.1487736	170.7629642	1.554793014	4.782849416	1271.106816
9/1/16	5	0.004121315	-0.003995427	-0.009206077	0.015469922	0.000762434	7685	1.95072415	0.998972426	0.894507063	0.077226703	0.394335803	0.654779256	0.620404706	0.088766643	38898.1	422	159.25	1.536993876	4.710398225	1261.525	7369.418036	2.335962206	0.90407635	0.813293234	0.064889711	0.325976945	0.556900868	0.573025352	0.09900952	37338.02525	414.9580426	162.778956	1.563933053	4.809548995	1237.964334
10/1/16	4.9	-0.000521126	-0.027390551	0.035939784	-0.044850566	-0.006778438	7876.857143	1.905990974	1.039914387	0.879524349	0.085302478	0.396370471	0.674381074	0.569008195	0.084858853	39900.04762	431.4285714	160.6190476	1.529334653	4.688417437	1276.452381	7835.798405	2.284018705	0.916735136	0.849570407	0.102262564	0.342175826	0.588148933	0.539953681	0.082284264	39457.66783	425.5115739	168.4730437	1.5547015	4.768286241	1257.044024
11/1/16	4.6	0.003149639	0.03401775	0.096364129	0.072960525	0.00475492	7749.325581	1.91122919	1.052297472	0.895695329	0.092817406	0.408730741	0.654040477	0.551513488	0.090255764	39253.48837	423.4651163	156.4883721	1.531248748	4.696682803	1277.27907	7821.071977	2.293942233	0.919556426	0.878142685	0.11150444	0.369365682	0.584632614	0.508381816	0.075509889	39348.9379	434.0860526	165.5689485	1.549855167	4.759601838	1273.559728
12/1/16	4.7	0.003822001	0.020154194	0.04332245	0.045841359	0.002049219	7718.121951	1.940623327	1.05190091	0.876046411	0.092262616	0.395759358	0.635822409	0.573074034	0.097382448	39202.2439	417.195122	154.5365854	1.534935519	4.710205386	1282.780488	7312.710511	2.330129534	0.916931207	0.869553476	0.112152525	0.352776778	0.553345259	0.523626577	0.083132213	37246.06834	410.9357657	158.6573144	1.560221308	4.792994566	1249.580967
1/1/17	4.8	0.003002129	0.009767317	0	0.003050333	-0.005778493	8075.5	1.926353019	1.057618187	0.931572025	0.091611712	0.414583809	0.622105757	0.5754479	0.096315188	40900.85714	504.452381	183.5238095	1.532408894	4.701367861	1313.285714	8031.26444	2.137728633	0.980940395	0.856793482	0.126556183	0.33327351	0.588449465	0.55045791	0.086554722	40523.48819	534.2872918	200.5258425	1.547865626	4.763582946	1297.775154
2/1/17	4.7	0.004773828	0.025789069	0.006967412	-0.022588229	-0.00014355	8441.272727	1.950515794	1.055066176	0.911678195	0.085366577	0.414271458	0.649769279	0.602072255	0.090698373	42542.15909	537.6136364	195.0681818	1.530059515	4.696069171	1334.590909	8595.135143	2.124255373	0.988778822	0.855457483	0.11848574	0.336356586	0.576232576	0.579685615	0.081400886	43153.80077	551.8686942	207.057796	1.549108113	4.763740578	1331.302721
3/1/17	4.5	0.003224481	-0.001697305	0.139122272	0.0062112	0.006831423	8221.840909	1.944163644	1.082369493	0.917204277	0.084346807	0.413863067	0.674924248	0.582373463	0.088188053	41417.90909	493.6818182	181.2045455	1.527608712	4.691105908	1319.045455	8127.237855	2.19150196	1.014298076	0.85817139	0.124968098	0.340198444	0.551596577	0.566379212	0.084271876	41190.69169	516.6863724	197.0723924	1.558977723	4.801813524	1310.91713
4/1/17	4.4	-0.002045756	0.000914898	0.034194664	0.00103146	-0.005195199	8019.090909	1.905194647	1.088717474	0.90293934	0.085040502	0.404173897	0.672393774	0.56708218	0.088814248	40360.27273	427.6818182	159.2727273	1.528614558	4.687531074	1299.613636	7970.465182	2.038902277	1.023285102	0.80468009	0.124595613	0.335364678	0.556831512	0.505891418	0.078452273	40068.54221	431.0103681	160.3120316	1.549607261	4.755232266	1286.383956
5/1/17	4.3	0.004166183	0.005370976	0.048970922	0.001030397	0.001386729	8016.454545	1.903634285	1.066848677	0.91027602	0.081075966	0.409354787	0.666462496	0.588676657	0.093341952	40200.04545	416.8636364	156.5227273	1.529290443	4.687053018	1309.159091	8227.758663	2.042821255	0.992632097	0.789621266	0.118625827	0.324742709	0.57604145	0.503265025	0.072911329	41055.35026	412.8924846	156.1981995	1.546531804	4.744626549	1317.887533
6/1/17	4.3	0.000115436	0.014111873	0.04655138	-0.021864484	0.000835312	7726.463415	1.906979972	1.039350201	0.911441393	0.081848446	0.40005921	0.665554108	0.592092396	0.096944277	38975	419.4146341	158.0731707	1.534293918	4.698839024	1280.243902	7104.82471	2.027040166	1.028209484	0.821266465	0.128936791	0.306911305	0.545396806	0.497351728	0.076143482	36153.67047	416.077649	156.4498042	1.562424658	4.795102765	1217.989184
7/1/17	4.3	-0.001255543	0.012645405	0.04445855	-0.016985546	-0.005598778	8104.302326	1.983711537	1.001363942	0.89840169	0.076006277	0.396573047	0.655868932	0.562220339	0.111794422	40790.60465	409.3255814	154.9767442	1.536541903	4.709088467	1311.72093	8088.407223	2.299178766	0.933051145	0.751649953	0.114939927	0.281703629	0.59692082	0.461211175	0.081322006	40527.24504	439.9605907	168.1474873	1.552696832	4.775986338	1287.269022
8/1/17	4.4	0.00420819	-0.007685665	-0.029420481	0.035755649	0.006368168	8278.288889	2.010305397	1.0010006	0.873641767	0.073941713	0.384946364	0.639747127	0.538826382	0.102452697	41695.46667	408.7777778	157.1555556	1.534713224	4.701846375	1324.333333	8318.164355	2.301602585	0.948226296	0.746192705	0.108557904	0.284616141	0.570424441	0.446256053	0.076148605	41654.3361	432.6481498	170.1879542	1.550200199	4.766749956	1306.737324
9/1/17	4.2	0.004945126	0.028080029	0.009901594	-0.017718025	0.004485596	7947.093023	2.038593153	0.995987231	0.905448572	0.084019583	0.398046775	0.665546171	0.533412789	0.108696239	40210.81395	403	150.5813953	1.537490655	4.713843507	1307.093023	7140.62244	2.374484769	0.919403327	0.80823473	0.125100776	0.328568348	0.588347267	0.489524997	0.090182849	36517.27625	359.6545345	136.7172082	1.562801145	4.806328414	1253.715537
10/1/17	4.1	-0.002285382	0.004046581	0.019518887	0.05721683	-0.010313917	8160.5	1.937979222	1.04136735	0.882104765	0.065982538	0.388733746	0.688628204	0.562731486	0.090206761	41173.06522	426.2391304	159.5	1.5250917	4.684463789	1321.130435	8309.78483	1.82769021	1.072990926	0.841876606	0.050705925	0.443232227	0.694867079	0.474433583	0.070608925	42035.45661	369.7289343	144.1848313	1.506834386	4.63965744	1295.835892
11/1/17	4.1	0.00321713	0.023238782	0.074645607	-0.022089252	0.00917847	7887.545455	1.91901263	1.001139166	0.889765581	0.075803039	0.400738908	0.699332496	0.588548139	0.088981172	39808.38636	422.3181818	155.5681818	1.526382865	4.687231355	1299.204545	7574.82223	1.824424954	1.004652459	0.853182713	0.064049381	0.452797872	0.724146511	0.490715308	0.065808277	38401.15327	360.9699816	135.1501062	1.502697752	4.628477908	1232.936927
12/1/17	4.1	0.00353947	0.014336625	0.039858879	-0.026750566	-0.004304916	7944.571429	1.91688678	1.003414719	0.87604655	0.07531934	0.412019198	0.695917823	0.598123889	0.090612219	40051.66667	420.7857143	158.0714286	1.524754149	4.681561421	1293.761905	7520.903952	1.783960574	1.006678137	0.845000924	0.065282311	0.466247503	0.748843316	0.473441406	0.069556885	38177.18582	332.4073071	127.2435029	1.502113633	4.625167074	1220.026766
1/1/18	4.1	0.005031975	0.038431474	0.038521679	-0.002087683	-0.005466034	8158.560976	1.95136184	0.946307587	0.894214303	0.092629776	0.416378397	0.704112877	0.608280366	0.093055509	41001.82927	506.6585366	182.4146341	1.524611834	4.677655934	1318.780488	8820.040646	2.019704952	0.95414695	0.839188015	0.091215272	0.427890209	0.702086946	0.583698975	0.084089836	44163.42455	459.3818985	173.4971119	1.512786022	4.647996145	1353.273897
2/1/18	4.1	0.003281744	-0.053516778	0.0655622	0.040947379	0.001662552	8250.904762	1.939237219	0.966641616	0.887541519	0.10093471	0.415696618	0.721169185	0.603531387	0.095263514	41296.35714	537.3571429	192.8809524	1.520162374	4.666521068	1321.142857	9020.949766	2.004128983	0.963726586	0.815628697	0.09850041	0.414424028	0.688219332	0.599385839	0.091516011	44926.58299	512.8883018	190.4354607	1.507651172	4.635407549	1362.937974
3/1/18	4.1	0.003938295	-0.015845837	0.050844072	0.016907414	0.007407323	8425.425	1.94052157	0.965287035	0.892224278	0.097537731	0.413326272	0.693482523	0.579109854	0.090825112	42090.975	524.275	187.95	1.520655163	4.66838267	1337.775	9267.933215	2.016780986	0.979255574	0.800768534	0.102810096	0.402890395	0.677247158	0.5669726	0.078647361	46079.36067	488.4639131	182.6598695	1.50883025	4.637022125	1382.318631
4/1/18	3.9	-0.004826832	-0.002902629	0.022809435	-0.025975486	-0.008890933	7769.785714	1.950453755	0.982766948	0.861644257	0.100711709	0.384237682	0.658850705	0.531351256	0.097765879	39026.61905	423.0952381	156.8095238	1.521924562	4.678732264	1270.595238	8110.304547	1.926136585	1.068872914	0.777739011	0.095691095	0.379909479	0.669961046	0.502027902	0.07209203	40298.38427	379.4040905	137.9980856	1.502266864	4.62617004	1252.236742
5/1/18	3.8	0.003728023	0.000941187	0.037168254	-0.008130126	0.008167635	7913.463415	1.978650456	0.971194664	0.872999012	0.101921358	0.400845712	0.695003059	0.560506045	0.080127949	39762.78049	414.0731707	154.1463415	1.523785225	4.684855957	1277.878049	8346.846089	1.915106882	1.074676969	0.803268653	0.082565466	0.401342812	0.709647757	0.556889868	0.061652242	41290.43384	368.4407205	135.8508787	1.498560799	4.613894142	1265.86297
6/1/18	4	0.003863002	-0.001827205	0.014586706	0.002038737	-0.001110313	7727.641026	1.850215044	1.040267521	0.962965013	0.091393777	0.40620258	0.691983314	0.581555107	0.097290473	39443.82051	521.1538462	191.8205128	1.535879363	4.720720245	1267.897436	9747.989058	2.043835522	0.890238545	0.815789663	0.09484385	0.312586209	0.506602308	0.671353332	0.101760514	50309.76339	787.7014763	296.1340396	1.558426998	4.81680467	1448.054502
